History Length,Forecast Length,Units,Epochs,Loss
100,90,[120],2,0.010026256478327627
100,90,[80],3,0.014019251465699692
100,90,[160],5,0.011986765491382605
100,90,[80],7,0.00805843884772728
100,90,[40],10,0.007313428701823722
100,90,[180],1,0.017154664568808906
100,90,[140],1,0.016366170071502012
100,90,[80],1,0.011745007776408694
100,90,[160],1,0.014839202175850648
100,90,[60],1,0.014105006373471105
100,90,[20],1,0.007345713157538734
100,90,[40],1,0.01916047058991521
100,90,[40],2,0.008713884266782107
100,90,[120],1,0.015553254977190846
100,90,[140],2,0.009135883639437523
100,90,[100],2,0.010080790176266698
100,90,[180],2,0.009730871009681145
100,90,[60],2,0.009616935163159208
100,90,[180],3,0.012155432453057495
100,90,[200],2,0.008808467466579449
100,90,[120],4,0.022982148975784628
100,90,[200],3,0.014889993768855374
100,90,[120],3,0.01873110698851302
100,90,[160],4,0.020579177843818953
100,90,[20],4,0.011229382851351813
100,90,[120],5,0.023132601111915525
100,90,[180],5,0.012178370640377379
100,90,[20],6,0.007611358722295335
100,90,[200],5,0.010197919554497623
100,90,[60],4,0.01402402224730263
100,90,[120],7,0.007744768999506024
100,90,[180],4,0.018591843162735915
100,90,[180],6,0.008506341976800986
100,90,[80],4,0.01704296395999656
100,90,[160],7,0.00803492164669271
100,90,[80],2,0.008995882621163374
100,90,[40],4,0.016188005844275228
100,90,[20],2,0.008971800503047725
100,90,[60],5,0.019572294703482186
100,90,[20],9,0.00784861201759583
100,90,[140],5,0.007879751196444835
100,90,[100],3,0.014450668350117735
100,90,[20],3,0.012210857020744184
100,90,[120],6,0.009030568489361564
100,90,[100],6,0.0090640495370558
100,90,[160],6,0.010059791080982065
100,90,[60],7,0.008759800746931796
100,90,[140],7,0.007826229563799931
100,90,[40],3,0.01226089841220456
100,90,[180],8,0.007181122445559966
100,90,[100],9,0.007032115854931273
100,90,[120],10,0.007157406005924686
100,90,[140],9,0.0073059170349504534
100,90,[200],8,0.007565679019899281
100,90,[80],10,0.007674903910514483
100,90,[60],3,0.014474615447980906
100,90,[20],10,0.007747243139122677
100,90,[140],3,0.014291481460064205
100,90,[160],10,0.0073548120590061355
100,90,[160],3,0.012518668482112553
100,90,[140],4,0.013569830471117216
100,90,[200],4,0.01758719383922577
100,90,[100],4,0.013965926915949455
100,90,[100],5,0.018851843416209043
100,90,[140],6,0.00842243767241185
100,90,[80],5,0.008994505384557592
100,90,[200],6,0.008113768377786833
100,90,[100],7,0.008794978512538285
100,90,[40],6,0.013704604827705767
100,90,[200],7,0.00811093203046847
100,90,[40],8,0.007672433791264004
100,90,[60],8,0.007571741142987753
100,90,[80],6,0.00822265271138332
100,90,[20],8,0.007646227486802483
100,90,[120],8,0.007560783112534506
100,90,[40],7,0.007597162769145574
100,90,[100],8,0.007620711008621804
100,90,[120],9,0.0074581780190220905
100,90,[160],8,0.007280399631349614
100,90,[60],9,0.007318884088944737
100,90,[140],8,0.007287800522168196
100,90,[80],9,0.0073977491902498605
100,90,[160],9,0.007409888679565701
100,90,[20],7,0.01042444106116492
100,90,[100],10,0.0073136573360304555
100,90,[140],10,0.0071123766001420265
100,90,[60],6,0.008802506027545667
100,90,[180],7,0.007907932257210214
100,90,[80],8,0.007315725478027338
100,90,[40],9,0.007035115575181951
100,90,[180],9,0.007214701148675043
100,90,[180],10,0.007188396706350105
150,90,[100],2,0.011135970032808506
150,90,[40],3,0.017286391121332782
150,90,[160],3,0.013653983704980938
150,90,[120],3,0.012401211082604844
150,90,[60],10,0.007355847677298404
150,90,[40],4,0.016030680656925592
150,90,[40],9,0.007277214880603593
150,90,[20],4,0.008708414568163295
150,90,[140],7,0.008567755328725127
150,90,[20],7,0.007916510973033248
150,90,[20],8,0.007551002650197907
150,90,[100],8,0.008370756534981934
150,90,[140],10,0.007351293119989584
150,90,[100],1,0.013628444455750845
150,90,[80],1,0.029298376978668876
150,90,[200],1,0.0224882478023543
150,90,[40],1,0.016248429687489394
150,90,[60],1,0.012442923147981035
150,90,[180],1,0.022718478598353156
150,90,[120],1,0.019081886821531027
150,90,[140],1,0.01600634563968409
150,90,[160],1,0.011534684329740792
150,90,[20],1,0.013143070126874023
150,90,[80],2,0.011029302561324594
150,90,[200],2,0.009934325027596426
150,90,[20],3,0.010825720819713976
150,90,[60],2,0.009211865762154043
150,90,[80],3,0.014775773797420115
150,90,[140],2,0.009022372688626115
150,90,[160],2,0.009847993523410413
150,90,[120],2,0.012491578648389305
150,90,[100],3,0.01340048286595395
150,90,[60],3,0.01364214154097167
150,90,[140],5,0.016443942006003055
150,90,[40],2,0.00910410592400038
150,90,[200],6,0.017367214798098937
150,90,[160],4,0.00806081363706328
150,90,[20],2,0.00826956249655287
150,90,[100],4,0.018426584185132416
150,90,[180],2,0.012249671365768983
150,90,[200],8,0.007619395515642684
150,90,[100],5,0.018898387847086095
150,90,[200],5,0.012295119992678717
150,90,[140],3,0.013109574241705273
150,90,[160],9,0.007630141529156197
150,90,[40],5,0.010222536583055303
150,90,[200],3,0.016533783681319903
150,90,[40],6,0.012091407192552691
150,90,[60],9,0.007575614963675138
150,90,[100],9,0.007750005899528768
150,90,[20],10,0.007313423168951863
150,90,[60],5,0.020923523251570333
150,90,[60],7,0.00860470915600253
150,90,[140],8,0.007697797396966293
150,90,[160],6,0.007737351058243866
150,90,[20],9,0.007611165002730159
150,90,[160],8,0.007933855423180253
150,90,[80],6,0.014898525088757273
150,90,[80],9,0.007532965174931961
150,90,[140],6,0.010814479678759734
150,90,[120],4,0.01287442967370618
150,90,[80],4,0.014567788735324919
150,90,[60],4,0.01698545614104866
150,90,[80],7,0.009422468970865867
150,90,[140],4,0.020451666546106025
150,90,[180],3,0.017661294430649177
150,90,[200],4,0.020991669533888323
150,90,[20],5,0.009359079415142356
150,90,[40],8,0.007712204952003409
150,90,[180],8,0.007143715529321348
150,90,[60],8,0.007496903452444899
150,90,[160],10,0.007337058981554282
150,90,[120],9,0.007269234276703109
150,90,[200],9,0.007564791971537565
150,90,[180],4,0.01550567833213591
150,90,[120],5,0.027627344394312685
150,90,[60],6,0.013076101771905891
150,90,[100],6,0.010649191680128697
150,90,[20],6,0.01208381046583003
150,90,[40],7,0.009744899509209648
150,90,[180],7,0.008242306231419026
150,90,[80],8,0.007452179312597293
150,90,[160],5,0.028044052359342507
150,90,[80],5,0.02229999680978626
150,90,[180],5,0.01310153707799057
150,90,[100],10,0.007399944821082457
150,90,[180],6,0.013913273655675832
150,90,[120],6,0.009512081133962152
150,90,[120],7,0.008696273903978424
150,90,[160],7,0.01186900804155921
150,90,[100],7,0.008323575273581742
150,90,[200],7,0.008279654803188843
150,90,[140],9,0.007484842662052295
150,90,[180],9,0.0073765163689420606
150,90,[120],8,0.008175241433654834
150,90,[40],10,0.007878990919710078
150,90,[180],10,0.007393382369250963
150,90,[80],10,0.0075594009933037665
150,90,[120],10,0.007362027382007221
150,90,[200],10,0.00734179412184343
200,90,[60],1,0.011383531638815671
200,90,[200],3,0.01549529661315203
200,90,[40],4,0.01654372346213831
200,90,[200],5,0.020389380998246328
200,90,[100],5,0.010599688554525302
200,90,[140],10,0.00753164713859382
200,90,[120],10,0.0076179654830869845
200,90,[140],2,0.011983002861134443
200,90,[40],6,0.008314244437249272
200,90,[120],7,0.009707766218673083
200,90,[60],8,0.008308990984307759
200,90,[60],9,0.007534257369247216
200,90,[20],10,0.0078063776226439795
200,90,[120],1,0.01596584798598393
200,90,[140],1,0.017249619713957814
200,90,[20],1,0.016383883659962264
200,90,[40],1,0.02141687683317436
200,90,[80],1,0.012640564009415222
200,90,[100],1,0.02004052961159426
200,90,[200],1,0.018412776250473408
200,90,[180],1,0.020121572140951182
200,90,[160],1,0.02156385415863493
200,90,[120],2,0.010297445888488839
200,90,[80],2,0.010929571851788522
200,90,[40],2,0.010983714142752057
200,90,[200],2,0.011197117867404448
200,90,[180],2,0.010171876871555439
200,90,[160],2,0.009849380906485844
200,90,[20],2,0.008243599362199377
200,90,[100],4,0.01686342336253847
200,90,[60],5,0.020266623579431577
200,90,[80],3,0.012466685052391922
200,90,[60],3,0.01470865469225628
200,90,[100],3,0.012765833481045607
200,90,[120],3,0.019357396113698442
200,90,[180],3,0.014375279710725743
200,90,[160],3,0.012346462142105677
200,90,[60],6,0.01812487782056189
200,90,[20],3,0.011747692565003272
200,90,[100],2,0.015557500604312552
200,90,[60],2,0.01059611329029598
200,90,[20],7,0.007959678867371376
200,90,[80],8,0.0077517935417031605
200,90,[120],4,0.01483287739606964
200,90,[160],8,0.007751473420522398
200,90,[60],4,0.017005300480496654
200,90,[40],9,0.007477551100738543
200,90,[180],4,0.016272568045105906
200,90,[80],9,0.007491659513588682
200,90,[100],9,0.00746276895079195
200,90,[120],5,0.01852086993807427
200,90,[140],4,0.01567103242836629
200,90,[80],4,0.015517104312684259
200,90,[20],5,0.010181763598672379
200,90,[200],4,0.01435638307352374
200,90,[200],6,0.010741026743801056
200,90,[180],5,0.016989946528271415
200,90,[80],5,0.016163424888305758
200,90,[180],6,0.011951591191215341
200,90,[140],3,0.013159969437442407
200,90,[160],7,0.00887750388045532
200,90,[40],3,0.008692319792003838
200,90,[200],7,0.01163044752166246
200,90,[180],7,0.007545699329994727
200,90,[140],6,0.011336745355669994
200,90,[160],9,0.007476604640200068
200,90,[80],6,0.011017428492619592
200,90,[20],9,0.007559539077664913
200,90,[200],8,0.007406040683949237
200,90,[140],9,0.007506996756782368
200,90,[180],8,0.007419442046344951
200,90,[20],6,0.011027878943348687
200,90,[40],10,0.007402376487923982
200,90,[180],10,0.00739913444277883
200,90,[160],6,0.013767111436803087
200,90,[200],9,0.007639796630844005
200,90,[160],4,0.01961613726844706
200,90,[40],7,0.009492529615031145
200,90,[80],10,0.007665562764459244
200,90,[20],4,0.013238333409076396
200,90,[60],7,0.00734690389150727
200,90,[140],7,0.008562177063722086
200,90,[20],8,0.007709416198607194
200,90,[120],8,0.007688483676737631
200,90,[160],5,0.020615502911489034
200,90,[120],9,0.0075063811207475946
200,90,[180],9,0.007582563039184168
200,90,[140],5,0.019363430842586505
200,90,[60],10,0.007619626644519171
200,90,[40],5,0.008504649875851863
200,90,[200],10,0.007655591445810396
200,90,[100],10,0.007978407623967457
200,90,[160],10,0.007583376958171159
200,90,[120],6,0.01311165724905917
200,90,[100],6,0.014971643948022272
200,90,[100],7,0.008202992048263467
200,90,[80],7,0.00815076264912201
200,90,[100],8,0.007642324839657387
200,90,[140],8,0.007934997510347595
200,90,[40],8,0.007640105955617256
250,90,[60],1,0.02790197578468832
250,90,[120],4,0.018997188108800727
250,90,[100],6,0.008548820738884268
250,90,[60],6,0.014462582289272153
250,90,[140],5,0.019951832564473176
250,90,[100],9,0.007790745014790313
250,90,[200],10,0.007719634602929223
250,90,[160],4,0.016759239760862334
250,90,[100],5,0.021115284225010425
250,90,[200],5,0.02251298243927143
250,90,[160],6,0.010877968497218352
250,90,[20],8,0.00774207174714466
250,90,[20],9,0.007747017278740808
250,90,[80],1,0.02738502176448775
250,90,[180],1,0.033172401148545486
250,90,[200],1,0.05126340008124057
250,90,[120],1,0.0440992462305495
250,90,[20],1,0.022112947178715685
250,90,[40],1,0.027697492040205083
250,90,[100],1,0.022313923084461024
250,90,[100],2,0.009665698697507987
250,90,[40],2,0.010234962597045316
250,90,[140],1,0.03121421266281244
250,90,[200],2,0.018165329267976784
250,90,[160],1,0.02750068114776541
250,90,[160],2,0.010837926076595705
250,90,[20],3,0.011118534823549369
250,90,[140],2,0.014117058762877943
250,90,[60],2,0.010662540621239551
250,90,[180],2,0.014761479653296636
250,90,[20],2,0.01320718779979521
250,90,[200],3,0.019981116729649064
250,90,[120],2,0.010118055535254716
250,90,[80],2,0.009959989924089814
250,90,[20],4,0.013922232141805952
250,90,[100],4,0.014949667127448437
250,90,[160],5,0.018996449241064733
250,90,[180],5,0.012644635587571666
250,90,[80],4,0.017856302028244602
250,90,[120],6,0.015408426760477302
250,90,[140],3,0.016707652339420044
250,90,[40],3,0.010010954758793707
250,90,[100],3,0.022600842756960476
250,90,[160],3,0.014140557803109242
250,90,[180],7,0.009004074568362603
250,90,[60],5,0.011630675548636534
250,90,[40],7,0.008028046386321427
250,90,[60],3,0.011393554887613226
250,90,[160],8,0.008605551287499456
250,90,[100],10,0.00782573964240242
250,90,[180],6,0.015797466952532462
250,90,[120],3,0.013015597174222179
250,90,[80],3,0.012822066468362155
250,90,[180],3,0.014100918355867645
250,90,[140],7,0.00835839656927127
250,90,[200],8,0.008823946783578725
250,90,[180],4,0.015563307386286505
250,90,[160],9,0.007511672035593557
250,90,[140],4,0.02133744664966704
250,90,[40],4,0.014227535464815613
250,90,[80],9,0.008166737960628966
250,90,[140],9,0.007503004479584441
250,90,[120],10,0.0077703998754726535
250,90,[60],4,0.021504011833030065
250,90,[120],5,0.01982028659978746
250,90,[20],6,0.012427064713127023
250,90,[80],6,0.011201633932635915
250,90,[200],4,0.018706330570663773
250,90,[200],6,0.010307848011769512
250,90,[20],5,0.016624797126956106
250,90,[120],7,0.007712544345776542
250,90,[140],6,0.01037167681618195
250,90,[200],7,0.007573231237631826
250,90,[60],8,0.008411131296560355
250,90,[40],8,0.008391232662220574
250,90,[80],7,0.0099911031717342
250,90,[160],10,0.007822104574244726
250,90,[80],5,0.014307569276359256
250,90,[20],10,0.007700086052047636
250,90,[40],10,0.007509221748034591
250,90,[40],5,0.01951739466339339
250,90,[120],8,0.007746692533865411
250,90,[100],8,0.008266529635180512
250,90,[60],10,0.007669054366172052
250,90,[180],10,0.007741614107250441
250,90,[60],7,0.008015398142870766
250,90,[100],7,0.009965945544149028
250,90,[40],6,0.019166103474444814
250,90,[160],7,0.009224688256728644
250,90,[80],8,0.008427611643027319
250,90,[140],8,0.007799242844713364
250,90,[20],7,0.00807366406493834
250,90,[60],9,0.007581845943834812
250,90,[180],9,0.007539879034747604
250,90,[200],9,0.007701817777469839
250,90,[140],10,0.007520957065917901
250,90,[120],9,0.0075739714707474546
250,90,[80],10,0.007633078518830243
250,90,[180],8,0.007770840919444988
250,90,[40],9,0.0074819725901598124
300,90,[60],2,0.010329187307887526
300,90,[200],3,0.017381415641058603
300,90,[60],6,0.009506653990581338
300,90,[160],9,0.007778180198682072
300,90,[120],5,0.020090182970530408
300,90,[160],6,0.023368243433570378
300,90,[180],8,0.007700856604306732
300,90,[40],3,0.015234445734398094
300,90,[160],3,0.013600493299211154
300,90,[100],7,0.010165254176574169
300,90,[120],7,0.007640493236800064
300,90,[200],9,0.007830176268071651
300,90,[120],10,0.007479405399108078
300,90,[160],1,0.05090458976806956
300,90,[80],1,0.04223166041339224
300,90,[40],1,0.022279628107064055
300,90,[120],1,0.029037789509050737
300,90,[200],1,0.06159017412789855
300,90,[180],1,0.055101244885916785
300,90,[100],1,0.05035373270547482
300,90,[60],1,0.02581032875792817
300,90,[20],1,0.011727521596937697
300,90,[180],2,0.011007009356355627
300,90,[200],2,0.010183914934503303
300,90,[140],1,0.03031125468363997
300,90,[80],2,0.010965502804919867
300,90,[40],2,0.009525473591979552
300,90,[140],2,0.01287624811902608
300,90,[100],3,0.016045699848477906
300,90,[80],3,0.0177251490961263
300,90,[160],2,0.009908607920795481
300,90,[140],4,0.01610414050606256
300,90,[100],4,0.016224460826820726
300,90,[80],4,0.01527002921319365
300,90,[100],2,0.010305959546389071
300,90,[20],3,0.011498835634897961
300,90,[140],3,0.018034703430173778
300,90,[120],6,0.008035825029042471
300,90,[20],2,0.011023150791190412
300,90,[100],6,0.010290405688895596
300,90,[60],3,0.013891029662860637
300,90,[200],7,0.007402209228363345
300,90,[120],2,0.012812805964832644
300,90,[120],9,0.007437326134112929
300,90,[140],10,0.007318770324393554
300,90,[180],3,0.016987709192314963
300,90,[120],4,0.016558149951592546
300,90,[200],5,0.01186405311633307
300,90,[40],4,0.016248189410664325
300,90,[80],6,0.008110437107876959
300,90,[20],5,0.012314456470645429
300,90,[140],6,0.007624805907521198
300,90,[160],5,0.024196587373092576
300,90,[180],7,0.008414241705566762
300,90,[40],7,0.0077078047799829415
300,90,[200],4,0.009835136372037478
300,90,[200],8,0.0072110558310649695
300,90,[120],3,0.016173255261218558
300,90,[160],4,0.01885964764832532
300,90,[40],6,0.011107972577334787
300,90,[20],4,0.010192016219175386
300,90,[100],8,0.007900032373308384
300,90,[180],4,0.021936482549552182
300,90,[180],9,0.0072800804190641865
300,90,[60],7,0.008871694022136278
300,90,[60],4,0.015406138305498099
300,90,[140],7,0.007649722206837827
300,90,[140],8,0.007374184015726354
300,90,[100],10,0.007650217277874396
300,90,[80],10,0.007690282412664678
300,90,[40],5,0.013031860878799758
300,90,[160],8,0.007668256043618215
300,90,[120],8,0.008627670034888686
300,90,[80],5,0.019851262904905076
300,90,[180],10,0.007648437978126691
300,90,[60],5,0.016516205770816746
300,90,[200],6,0.008608567066464122
300,90,[180],5,0.01256856715752186
300,90,[100],5,0.01480601794957
300,90,[40],8,0.007493426146106077
300,90,[80],8,0.00894007517087602
300,90,[80],9,0.007574760349097772
300,90,[60],9,0.0074733899119238875
300,90,[140],5,0.022797679534157907
300,90,[40],9,0.008085730738509139
300,90,[160],7,0.007818218134804033
300,90,[80],7,0.008171887620024623
300,90,[20],6,0.01279667047516954
300,90,[20],7,0.01109850939876689
300,90,[180],6,0.010356478354322251
300,90,[140],9,0.007600244623686113
300,90,[60],10,0.0073760593622969085
300,90,[20],8,0.007495766910981498
300,90,[60],8,0.007158149471289184
300,90,[20],9,0.007484194498812388
300,90,[20],10,0.007867445230368562
300,90,[160],10,0.007477698178002765
300,90,[200],10,0.007269004833029312
300,90,[100],9,0.007549213330669859
300,90,[40],10,0.007417371248850312
350,90,[180],4,0.023213670781939866
350,90,[120],2,0.010857845354834883
350,90,[140],4,0.02362278176961226
350,90,[180],5,0.012417089898841736
350,90,[180],3,0.01937603576257867
350,90,[160],3,0.017135680259624246
350,90,[180],10,0.007486261927917543
350,90,[20],1,0.012607321219441407
350,90,[200],1,0.051569290228245315
350,90,[60],6,0.0070531719452979705
350,90,[200],7,0.007104074841836272
350,90,[60],9,0.007330384752772848
350,90,[140],9,0.007025234317393622
350,90,[120],1,0.05255770262303073
350,90,[140],1,0.0748341487095082
350,90,[180],1,0.056902787243577745
350,90,[100],1,0.04505953376264428
350,90,[40],1,0.031362750385345625
350,90,[80],1,0.057371114581766865
350,90,[60],1,0.022952745214540833
350,90,[160],1,0.03327997434723903
350,90,[180],2,0.01094747476998886
350,90,[20],2,0.008413547796377416
350,90,[200],2,0.014040557477679478
350,90,[40],2,0.00946571168461475
350,90,[160],2,0.012039310861237353
350,90,[100],3,0.01917597647382733
350,90,[80],2,0.013900140554605981
350,90,[60],2,0.01099717549185113
350,90,[80],4,0.02017358648111487
350,90,[140],3,0.012790344953101775
350,90,[80],3,0.01332438480502898
350,90,[120],5,0.0181320587421268
350,90,[100],4,0.016087102559073183
350,90,[140],2,0.008574900989213758
350,90,[40],3,0.01212348489468801
350,90,[60],3,0.011564391796432762
350,90,[200],6,0.008076752394652829
350,90,[100],2,0.013058413196358419
350,90,[40],4,0.017432686196830638
350,90,[100],7,0.008197405325861003
350,90,[120],3,0.014099188315847378
350,90,[140],7,0.0075225291845749526
350,90,[100],8,0.007149816080938393
350,90,[20],5,0.021690197180076143
350,90,[80],5,0.020061863337932792
350,90,[60],8,0.007104512678496881
350,90,[40],9,0.007438256869789144
350,90,[160],6,0.007812736192096837
350,90,[20],4,0.009863386806888752
350,90,[140],5,0.009365567718245177
350,90,[120],10,0.007286773804052555
350,90,[160],4,0.029361877654644476
350,90,[200],4,0.020806788930285175
350,90,[180],7,0.006851502557648011
350,90,[40],5,0.011321264925119345
350,90,[180],8,0.0071873010949634894
350,90,[120],4,0.023535076877700324
350,90,[200],3,0.025026868303818867
350,90,[100],9,0.007431734179718118
350,90,[20],3,0.011721756516276376
350,90,[60],5,0.00878583477406624
350,90,[140],10,0.007166301922826554
350,90,[20],10,0.007568498419645053
350,90,[120],6,0.008389371729043048
350,90,[100],5,0.007170616164443325
350,90,[20],6,0.01034245945301661
350,90,[60],7,0.007973139572497047
350,90,[60],4,0.01358354233151054
350,90,[160],7,0.007007872815671706
350,90,[20],7,0.008159844303867871
350,90,[40],7,0.007341629756035493
350,90,[80],8,0.0071560665008674725
350,90,[80],9,0.007194338707127008
350,90,[200],9,0.007026456511381479
350,90,[120],9,0.007016736499334863
350,90,[160],9,0.007046555052710758
350,90,[60],10,0.007097925427413828
350,90,[200],5,0.01181177582346802
350,90,[80],10,0.007086006760589867
350,90,[40],10,0.0073544787392396905
350,90,[100],10,0.007271287162046941
350,90,[160],5,0.027416920170878597
350,90,[80],6,0.007599796856142639
350,90,[40],6,0.027028353456168774
350,90,[180],6,0.008593863236056598
350,90,[140],6,0.01042389258067829
350,90,[100],6,0.010316245578027574
350,90,[200],8,0.007080858984448392
350,90,[80],7,0.006781165632851691
350,90,[40],8,0.007021769443682451
350,90,[120],8,0.006878774340710054
350,90,[200],10,0.0071195154199244475
350,90,[120],7,0.008256541316788758
350,90,[20],9,0.007599534865912543
350,90,[160],8,0.007261479080940254
350,90,[140],8,0.006667883652244277
350,90,[20],8,0.007159022519093915
350,90,[180],9,0.007063217451386413
350,90,[160],10,0.007153814893378742
400,90,[80],2,0.009618525820385195
400,90,[80],4,0.010021762320861622
400,90,[60],6,0.013104744944918992
400,90,[140],8,0.00695551321501153
400,90,[60],3,0.016239277008377784
400,90,[100],3,0.020483250478030464
400,90,[100],8,0.00690503113635991
400,90,[60],2,0.01102457263286585
400,90,[120],6,0.007848523163505044
400,90,[40],7,0.009887874341468575
400,90,[20],7,0.007542138591755221
400,90,[140],7,0.007449606316770101
400,90,[60],8,0.007749956157433276
400,90,[80],1,0.03188347995863453
400,90,[160],1,0.04367087794995648
400,90,[100],1,0.03432623900064406
400,90,[60],1,0.03731549138178814
400,90,[40],1,0.019771870016498997
400,90,[20],1,0.015886576029385327
400,90,[140],2,0.011083627972464087
400,90,[120],1,0.06426877440397696
400,90,[140],1,0.06973706223180824
400,90,[200],1,0.07054958770592834
400,90,[180],1,0.051624746825202454
400,90,[120],2,0.009428164452131883
400,90,[20],3,0.01226153744202983
400,90,[200],2,0.010904055767100658
400,90,[80],3,0.013966781852569285
400,90,[160],2,0.011062789016263754
400,90,[180],2,0.012350933858752175
400,90,[100],2,0.00966364057966318
400,90,[180],3,0.016140427515322547
400,90,[40],2,0.00860914592080565
400,90,[20],2,0.008259847199682204
400,90,[160],5,0.02477527474109297
400,90,[200],4,0.030225371739850657
400,90,[100],6,0.008678658262534705
400,90,[120],4,0.010063466049177882
400,90,[140],6,0.007944797410886476
400,90,[120],3,0.01352175381837261
400,90,[200],3,0.012152324983823043
400,90,[40],6,0.014486729740793782
400,90,[100],7,0.006950008640660552
400,90,[140],3,0.017979502164027536
400,90,[160],3,0.013600897811105512
400,90,[120],7,0.00692319505123541
400,90,[180],8,0.006517913997780458
400,90,[20],6,0.018491788112352015
400,90,[100],9,0.0066625678287874435
400,90,[40],9,0.007559432134162535
400,90,[60],7,0.007435693549472206
400,90,[80],7,0.00650538919328302
400,90,[140],4,0.025819104043022373
400,90,[100],4,0.01951158959423899
400,90,[60],4,0.02219119217850339
400,90,[40],4,0.021035535777903375
400,90,[180],4,0.01730607539866992
400,90,[120],8,0.006433329888116106
400,90,[20],4,0.010425502001876407
400,90,[60],9,0.007258458229383691
400,90,[140],5,0.010254381325386485
400,90,[100],10,0.006766419298706344
400,90,[40],3,0.011186551073609522
400,90,[40],10,0.006885414604142757
400,90,[120],5,0.021243932296910368
400,90,[100],5,0.008642744932824341
400,90,[180],5,0.009850832134428276
400,90,[40],5,0.018750112013449814
400,90,[80],5,0.020932399760994785
400,90,[200],6,0.007611333316147487
400,90,[80],6,0.007327273145013122
400,90,[200],7,0.006853517303484756
400,90,[160],7,0.007382771296845733
400,90,[20],8,0.006821423464273779
400,90,[40],8,0.006634545758479614
400,90,[80],8,0.006667519963238235
400,90,[180],9,0.006844951090020643
400,90,[160],8,0.0068583895727267015
400,90,[120],9,0.007012012306394459
400,90,[80],10,0.006733312342792885
400,90,[140],9,0.007062690405939469
400,90,[120],10,0.00658839453418196
400,90,[60],10,0.007096356548439385
400,90,[200],10,0.006791644752715172
400,90,[140],10,0.006750315166600431
400,90,[160],10,0.006805055274908767
400,90,[20],10,0.0072790871204901735
400,90,[180],10,0.006813119667236087
400,90,[160],4,0.027595411797140514
400,90,[60],5,0.01898173634398153
400,90,[20],5,0.023638142970605226
400,90,[200],5,0.035742842466183096
400,90,[160],6,0.01574232126004624
400,90,[180],6,0.013296480914568276
400,90,[180],7,0.007514255486865969
400,90,[200],8,0.0066236147787577145
400,90,[200],9,0.006778336005767461
400,90,[80],9,0.006941516592941119
400,90,[160],9,0.006412770738511639
400,90,[20],9,0.007204393127624257
450,90,[180],2,0.016470297691413133
450,90,[60],4,0.019232553667246736
450,90,[120],10,0.006695596067358333
450,90,[200],10,0.006400391469776585
450,90,[100],8,0.007255074233278947
450,90,[180],9,0.006781621076557585
450,90,[80],10,0.006515744138336789
450,90,[20],2,0.0076645377278828876
450,90,[160],4,0.019243866232042117
450,90,[40],6,0.017369557554597854
450,90,[160],7,0.006790755055196283
450,90,[100],9,0.006461770005490986
450,90,[20],10,0.006712762363348218
450,90,[180],1,0.05819973833650107
450,90,[200],1,0.04577314619614603
450,90,[140],1,0.05827545200708337
450,90,[20],1,0.010259255927017482
450,90,[120],1,0.04711089144183199
450,90,[100],1,0.042158174905994016
450,90,[60],1,0.034207960710163805
450,90,[80],1,0.04054850748656624
450,90,[40],1,0.018031009252603588
450,90,[40],2,0.006967628180815426
450,90,[200],2,0.010691008824517215
450,90,[160],1,0.02660164135014369
450,90,[100],2,0.009940729078329161
450,90,[140],2,0.011761688446765388
450,90,[120],2,0.00883072217268566
450,90,[160],2,0.00994147864549037
450,90,[140],3,0.012743810086448908
450,90,[60],2,0.008976754493626784
450,90,[40],3,0.011004071683133896
450,90,[80],2,0.008848504270002765
450,90,[60],5,0.014111348702239354
450,90,[200],6,0.007858912578447041
450,90,[140],5,0.03693062650621498
450,90,[200],3,0.013796432585548718
450,90,[160],6,0.007825268501121915
450,90,[60],3,0.017929987369388337
450,90,[160],3,0.018081358045720322
450,90,[80],3,0.013553225268126932
450,90,[60],8,0.006743174231179075
450,90,[100],6,0.007739628088326058
450,90,[120],6,0.007503685414199798
450,90,[120],3,0.014251333749726192
450,90,[180],10,0.006862452004665992
450,90,[60],6,0.008639142492059543
450,90,[100],3,0.01524649602566648
450,90,[20],3,0.008048586095065062
450,90,[200],7,0.006133649808576993
450,90,[140],4,0.02891625771285059
450,90,[100],10,0.006403014077778913
450,90,[180],3,0.013027558730548316
450,90,[60],10,0.006766220274998078
450,90,[120],4,0.00913039310177239
450,90,[200],8,0.00670458007799834
450,90,[40],4,0.01344546421263443
450,90,[100],4,0.025940130774919006
450,90,[200],9,0.006682584153604932
450,90,[160],5,0.0376334167710855
450,90,[160],10,0.006801586766496657
450,90,[140],10,0.006831423202408887
450,90,[180],5,0.015473706542991078
450,90,[40],10,0.006804775380622764
450,90,[180],4,0.01821790849780681
450,90,[80],4,0.010798574384757963
450,90,[200],4,0.007593030257461523
450,90,[20],5,0.010708103694285473
450,90,[140],6,0.014071243117790493
450,90,[20],4,0.011203987780703703
450,90,[140],7,0.006964291921158215
450,90,[120],7,0.007625415129014078
450,90,[160],8,0.00679751882397183
450,90,[180],7,0.007006962987498748
450,90,[80],7,0.006695029974022148
450,90,[100],5,0.03863981091448171
450,90,[120],8,0.0070945817288897385
450,90,[40],5,0.01706681044764442
450,90,[60],7,0.007592295686637278
450,90,[140],8,0.006437868881154351
450,90,[140],9,0.006574033887789777
450,90,[100],7,0.011534341891187351
